0	1.802716e-02	6.160672e+00
3.333333e-02	2.522164e-02	6.204210e+00
6.666667e-02	3.193557e-02	6.244840e+00
1.000000e-01	3.735243e-02	6.277621e+00
1.333333e-01	4.102335e-02	6.299836e+00
1.666667e-01	4.254920e-02	6.309070e+00
2.000000e-01	4.224680e-02	6.307240e+00
2.333333e-01	4.122048e-02	6.301029e+00
2.666667e-01	4.054376e-02	6.296933e+00
3.000000e-01	4.056481e-02	6.297061e+00
3.333333e-01	4.095818e-02	6.299441e+00
3.666667e-01	4.125490e-02	6.301237e+00
4.000000e-01	4.126341e-02	6.301288e+00
4.333333e-01	4.109997e-02	6.300299e+00
4.666667e-01	4.096657e-02	6.299492e+00
5.000000e-01	4.095580e-02	6.299427e+00
5.333333e-01	4.102433e-02	6.299842e+00
5.666667e-01	4.108457e-02	6.300206e+00
6.000000e-01	4.109249e-02	6.300254e+00
6.333333e-01	4.123929e-02	6.301143e+00
6.666667e-01	4.237741e-02	6.308030e+00
7.000000e-01	4.576450e-02	6.328527e+00
7.333333e-01	5.140155e-02	6.362640e+00
7.666667e-01	5.705893e-02	6.396876e+00
8.000000e-01	6.006450e-02	6.415065e+00
8.333333e-01	5.982143e-02	6.413594e+00
8.666667e-01	5.800254e-02	6.402587e+00
9.000000e-01	5.666824e-02	6.394512e+00
9.333333e-01	5.645143e-02	6.393200e+00
9.666667e-01	5.600887e-02	6.390522e+00
1	5.319732e-02	6.373508e+00
1.033333e+00	4.753394e-02	6.339235e+00
1.066667e+00	4.127283e-02	6.301346e+00
1.100000e+00	3.731344e-02	6.277385e+00
1.133333e+00	3.644851e-02	6.272151e+00
1.166667e+00	3.711997e-02	6.276214e+00
1.200000e+00	3.732119e-02	6.277432e+00
1.233333e+00	3.625640e-02	6.270988e+00
1.266667e+00	3.444303e-02	6.260014e+00
1.300000e+00	3.275964e-02	6.249827e+00
1.333333e+00	3.160872e-02	6.242862e+00
1.366667e+00	3.080322e-02	6.237988e+00
1.400000e+00	2.996330e-02	6.232905e+00
1.433333e+00	2.889699e-02	6.226452e+00
1.466667e+00	2.767206e-02	6.219039e+00
1.500000e+00	2.646448e-02	6.211732e+00
1.533333e+00	2.543064e-02	6.205475e+00
1.566667e+00	2.487082e-02	6.202087e+00
1.600000e+00	2.567758e-02	6.206970e+00
1.633333e+00	2.904688e-02	6.227359e+00
1.666667e+00	3.481665e-02	6.262275e+00
1.700000e+00	4.058797e-02	6.297201e+00
1.733333e+00	4.361298e-02	6.315507e+00
1.766667e+00	4.332301e-02	6.313752e+00
1.800000e+00	4.145682e-02	6.302459e+00
1.833333e+00	4.011220e-02	6.294322e+00
1.866667e+00	4.008972e-02	6.294186e+00
1.900000e+00	4.083319e-02	6.298685e+00
1.933333e+00	4.143072e-02	6.302301e+00
1.966667e+00	4.147421e-02	6.302564e+00
2	4.116462e-02	6.300691e+00
2.033333e+00	4.089577e-02	6.299064e+00
2.066667e+00	4.086260e-02	6.298863e+00
2.100000e+00	4.099171e-02	6.299644e+00
2.133333e+00	4.111269e-02	6.300376e+00
2.166667e+00	4.113352e-02	6.300502e+00
2.200000e+00	4.108005e-02	6.300179e+00
2.233333e+00	4.102584e-02	6.299851e+00
