0	1.666645e-06	4.800001e+00
3.333333e-02	1.627739e-06	4.800001e+00
6.666667e-02	2.086674e-04	4.800995e+00
1.000000e-01	1.585752e-03	4.807605e+00
1.333333e-01	5.594904e-03	4.826849e+00
1.666667e-01	1.222994e-02	4.858697e+00
2.000000e-01	1.879677e-02	4.890218e+00
2.333333e-01	2.197305e-02	4.905464e+00
2.666667e-01	2.087528e-02	4.900195e+00
3.000000e-01	1.747082e-02	4.883853e+00
3.333333e-01	1.439786e-02	4.869103e+00
3.666667e-01	1.286774e-02	4.861758e+00
4.000000e-01	1.238315e-02	4.859432e+00
4.333333e-01	1.185119e-02	4.856879e+00
4.666667e-01	1.068518e-02	4.851282e+00
5.000000e-01	9.047172e-03	4.843420e+00
5.333333e-01	7.402323e-03	4.835525e+00
5.666667e-01	6.024129e-03	4.828909e+00
6.000000e-01	4.860011e-03	4.823321e+00
6.333333e-01	3.710687e-03	4.817805e+00
6.666667e-01	2.463191e-03	4.811817e+00
7.000000e-01	1.210638e-03	4.805804e+00
7.333333e-01	2.136497e-04	4.801019e+00
7.666667e-01	-7.227482e-05	4.799646e+00
8.000000e-01	1.378232e-03	4.806609e+00
8.333333e-01	5.880137e-03	4.828218e+00
8.666667e-01	1.315950e-02	4.863159e+00
9.000000e-01	2.030163e-02	4.897441e+00
9.333333e-01	2.400306e-02	4.915208e+00
9.666667e-01	2.362289e-02	4.913383e+00
1	2.132219e-02	4.902340e+00
1.033333e+00	1.967635e-02	4.894440e+00
1.066667e+00	1.965701e-02	4.894347e+00
1.100000e+00	2.057302e-02	4.898744e+00
1.133333e+00	2.130438e-02	4.902254e+00
1.166667e+00	2.135420e-02	4.902493e+00
1.200000e+00	2.097262e-02	4.900662e+00
1.233333e+00	2.064344e-02	4.899082e+00
1.266667e+00	2.038322e-02	4.897833e+00
1.300000e+00	1.907340e-02	4.891546e+00
1.333333e+00	1.494516e-02	4.871730e+00
1.366667e+00	8.099121e-03	4.838869e+00
1.400000e+00	2.384958e-03	4.811441e+00
1.433333e+00	2.809151e-03	4.813477e+00
1.466667e+00	1.023459e-02	4.849119e+00
1.500000e+00	2.002745e-02	4.896125e+00
1.533333e+00	2.680181e-02	4.928642e+00
1.566667e+00	2.936219e-02	4.940932e+00
1.600000e+00	3.048011e-02	4.946298e+00
1.633333e+00	3.317565e-02	4.959236e+00
1.666667e+00	3.812159e-02	4.982977e+00
1.700000e+00	4.399179e-02	5.011154e+00
1.733333e+00	4.929836e-02	5.036625e+00
1.766667e+00	5.362064e-02	5.057372e+00
1.800000e+00	5.748760e-02	5.075934e+00
1.833333e+00	6.156247e-02	5.095493e+00
1.866667e+00	6.606428e-02	5.117102e+00
1.900000e+00	7.078298e-02	5.139751e+00
1.933333e+00	7.537887e-02	5.161812e+00
1.966667e+00	7.947521e-02	5.181474e+00
2	8.277407e-02	5.197308e+00
2.033333e+00	8.582734e-02	5.211964e+00
2.066667e+00	9.046358e-02	5.234218e+00
2.100000e+00	9.839987e-02	5.272312e+00
2.133333e+00	1.092247e-01	5.324271e+00
2.166667e+00	1.199895e-01	5.375942e+00
2.200000e+00	1.270313e-01	5.409743e+00
2.233333e+00	1.287604e-01	5.418042e+00
2.266667e+00	1.267672e-01	5.408475e+00
2.300000e+00	1.240834e-01	5.395593e+00
2.333333e+00	1.226543e-01	5.388733e+00
2.366667e+00	1.224622e-01	5.387811e+00
2.400000e+00	1.224601e-01	5.387801e+00
2.433333e+00	1.218750e-01	5.384993e+00
2.466667e+00	1.207179e-01	5.379439e+00
2.500000e+00	1.194476e-01	5.373341e+00
2.533333e+00	1.184194e-01	5.368406e+00
2.566667e+00	1.176478e-01	5.364702e+00
2.600000e+00	1.169389e-01	5.361299e+00
2.633333e+00	1.161310e-01	5.357421e+00
2.666667e+00	1.152088e-01	5.352995e+00
2.700000e+00	1.142537e-01	5.348410e+00
2.733333e+00	1.133385e-01	5.344018e+00
2.766667e+00	1.124740e-01	5.339868e+00
2.800000e+00	1.116263e-01	5.335799e+00
2.833333e+00	1.107626e-01	5.331653e+00
2.866667e+00	1.098766e-01	5.327400e+00
2.900000e+00	1.089822e-01	5.323107e+00
2.933333e+00	1.080941e-01	5.318844e+00
2.966667e+00	1.072158e-01	5.314628e+00
3	1.063416e-01	5.310432e+00
3.033333e+00	1.054650e-01	5.306225e+00
3.066667e+00	1.045840e-01	5.301996e+00
3.100000e+00	1.037011e-01	5.297758e+00
3.133333e+00	1.028192e-01	5.293525e+00
3.166667e+00	1.019391e-01	5.289300e+00
3.200000e+00	1.010599e-01	5.285080e+00
3.233333e+00	1.001804e-01	5.280859e+00
3.266667e+00	9.930008e-02	5.276633e+00
3.300000e+00	9.841932e-02	5.272406e+00
3.333333e+00	9.753868e-02	5.268178e+00
3.366667e+00	9.665839e-02	5.263953e+00
3.400000e+00	9.577831e-02	5.259729e+00
3.433333e+00	9.489819e-02	5.255504e+00
3.466667e+00	9.401792e-02	5.251279e+00
3.500000e+00	9.313755e-02	5.247053e+00
3.533333e+00	9.225719e-02	5.242827e+00
3.566667e+00	9.137690e-02	5.238602e+00
3.600000e+00	9.049665e-02	5.234377e+00
3.633333e+00	8.961640e-02	5.230152e+00
3.666667e+00	8.873613e-02	5.225926e+00
3.700000e+00	8.785583e-02	5.221701e+00
3.733333e+00	8.697553e-02	5.217475e+00
3.766667e+00	8.609524e-02	5.213250e+00
3.800000e+00	8.521497e-02	5.209025e+00
3.833333e+00	8.433469e-02	5.204799e+00
3.866667e+00	8.345441e-02	5.200574e+00
3.900000e+00	8.257413e-02	5.196349e+00
3.933333e+00	8.169384e-02	5.192123e+00
3.966667e+00	8.081356e-02	5.187898e+00
