sub001.m,sub002.m,sub003.m,sub005.m,sub008.m,sub009.m,sub010.m,sub011.m,sub012.m,sub013.m,sub014.m,sub015.m,sub016.m,sub017.m,sub018.m,sub021.m,sub022.m,sub023.m,sub027.m,sub028.m,sub029.m,sub030.m,sub031.m,sub032.m,sub034.m,sub036.m,sub037.m,sub038.m,sub039.m,sub053.m,sub054.m,sub055.m,sub056.m,sub057.m,sub058.m,sub059.m,sub060.m,sub061.m,sub063.m,sub064.m,sub065.m,sub067.m,sub068.m,sub069.m,sub070.m,sub071.m,sub072.m,sub073.m,sub075.m,sub077.m,sub078.m,sub079.m,sub080.m,sub081.m,sub082.m,sub083.m,sub084.m,sub086.m,sub087.m,sub088.m,sub089.m,sub090.m,sub092.m,sub093.m,sub094.m,sub095.m,sub096.m,sub097.m,sub100.m,sub101.m,sub102.m,sub106.m
-0.0966374374998177,-0.0155038808181578,0.00571934652410593,0.109100573191552,-0.0350483208757926,0.0808885770051056,0.00961861698748437,0.0700452133392549,0.00838012490495899,0.0246125139918417,0.013032829529767,0.0234111650322719,0.167249106952509,-0.10840299163236,0.059569023850939,-0.0765674065653668,0.00469012721482953,0.0599870982537979,0.0641125834994296,-0.00126948036749705,-0.00454906942311695,-0.0186440932753014,-0.0280838918695617,0.0195732576810013,0.0284632476392732,0.0469004954697103,0.0290436488363769,0.0164764072051918,0.0104316070568445,0.122828957060166,0.0724734197485912,-0.0292939732266938,-0.091214192197698,-0.111416856066291,-0.109655193138094,-0.0953637416730116,-0.0582899831478637,0.118232354492138,0.0271977690381635,-0.0884391212179788,0.0741123550229236,0.197051802256064,0.00146884866339855,0.121749054175757,0.189918954183397,0.0171086521120543,0.0249651755978109,0.115237774761036,0.126942854724915,0.115977474503554,0.196044751083772,0.117360274691147,-0.0841237102391863,-0.00464787622628942,0.122477280270761,-0.00783620114321435,-0.00708929640385644,0.082040538485351,-0.234764181469994,-0.119051200947259,-0.0961664324760174,0.0149222031034101,0.0371584691268368,0.073334744933599,0.210697054416019,-0.00091604485674074,0.0183820725160666,0.07242165647278,-0.0720153964811803,0.0741976581258086,0.253467871729233,0.00182880689327283
-0.0537084949419592,-0.0180189687534006,0.00230879733510198,0.105208812308343,-0.0586987699204998,0.0891643414130739,0.0277555270587063,0.0693058490650693,-0.0127773395018383,0.0256156981326974,0.00407923471725023,-0.0231109034417402,0.141994392929481,-0.0511311147454,0.0965369295807807,-0.0454961328091221,-0.00649980290293901,0.0431122267410347,0.0537826337489455,0.0259811145387279,-0.0014581370372833,-0.0384973931460234,-0.0617476844133885,0.0204761874196814,0.056187112258607,0.0732654845752479,0.0695843507788337,0.00617312900378263,0.0568945840178408,0.145160936897194,0.0704168825074679,-0.0172057641819832,-0.113173979112419,-0.123899537001782,-0.0965709944547539,-0.0766931201658854,-0.0681626827258484,0.0501818061207265,0.0118083306772671,-0.0801487783476443,0.118472788117023,0.181923952612745,0.03685800290331,0.120502904176548,0.176816415011543,0.00594636376641785,0.0432058904884246,0.122563356857294,0.114244787814804,0.0832546294279033,0.223898672711562,0.127224060451022,-0.0570199614028938,0.0770701789268329,0.114628669145183,-0.0229440170560207,0.0158837366381453,0.0859552213842578,-0.16542170024909,-0.0992304514413928,-0.130613708178884,0.0295448492248234,0.0617873112093721,0.0745836799815528,0.171756349858065,0.00533875859362005,0.0110513747068827,0.0617879979632005,-0.0369229859042332,0.084838273743714,0.253603368557848,0.0149134226292068
-0.00967684988576126,-0.00939070415413934,0.00738148077673151,0.0876703733983355,-0.081658723355323,0.090343085816269,0.0302465025080608,0.0584736656944069,-0.0735070414358471,0.0308348198500858,-0.0113490331853817,-0.0755104840402936,0.108684918115436,0.00339975017815057,0.104872291539584,-0.0190288699844763,-0.0165189767113614,0.0222776981940034,0.0547826183743252,0.0511714391853097,-0.00193707629258162,-0.0607283486829796,-0.0823416170646177,0.0274488209187609,0.0666983001838294,0.0839553162747035,0.098308899222604,-0.00178084699408025,0.0856020288337162,0.132405751425504,0.0664432162282445,-0.00491437580469121,-0.117218663904511,-0.0939342615583313,-0.087526590182987,-0.0446080813793611,-0.0638064316848221,-0.0319518301047834,0.000152091936798045,-0.0558544896425605,0.15112075308325,0.148670905149802,0.0541829314368017,0.0861514515860708,0.135020383982715,-0.00758217335653915,0.064428404481888,0.128191285675703,0.104969641284578,0.0346103146595729,0.230406855675813,0.122216208975756,-0.05894121100916,0.126703428339776,0.100980193861094,-0.0415648716992372,0.0387341544105795,0.0724673335493137,-0.072609250744545,-0.0641300997025021,-0.12845895569955,0.0562105077570664,0.0765517437972676,0.0670043627129826,0.123581891630828,0.00624585358174248,0.00194562270639694,0.0496497684430631,0.00133299167884414,0.0912519034495402,0.210625884581842,0.0217115776239804
0.0287250399713716,0.0169688523799684,0.0119751709983871,0.0635111342172444,-0.118930864019163,0.0768833640573883,0.019185529473616,0.0456390849605226,-0.138605623424378,0.0370365913673655,-0.0160557082444135,-0.104864674235206,0.0799499240001484,0.045125028652875,0.0986933431956729,-0.00783133042972803,-0.0110601020460489,-0.00707495053042687,0.0577575828969384,0.0723825520311888,0.0129993276562729,-0.0806598271230205,-0.0738292740943526,0.038051376686154,0.0528881451633981,0.0685855975218813,0.107230067434793,-0.00899206811159112,0.0993585827933016,0.102171182359109,0.0588954140741935,0.00440766204666878,-0.104024286124625,-0.0481053463226792,-0.0819157898455349,-0.00943418084214339,-0.0526977582724186,-0.100838005189786,-0.00322592022168597,-0.0142287019432006,0.152876447323831,0.106158911147566,0.0457219778289575,0.0672164802358491,0.076864068270471,-0.0206932255416239,0.0684458440707516,0.122771587762795,0.0968013236897822,0.000349285135845398,0.219278641513793,0.093968187051398,-0.0785204817973405,0.0702581176639051,0.0912094988207988,-0.0551242342054939,0.0523896612342304,0.0461081819220366,0.0290680518386695,-0.0141251556959199,-0.109423187032317,0.0807399470994893,0.0731621239243827,0.0715311064747423,0.0673030495256692,-0.00325963049950901,-0.0134293434032883,0.0372418365269115,0.0282940674373803,0.0910039801306392,0.143335927261131,0.030534785450532
0.0575327923815725,0.0530505598570151,0.00875247629565028,0.0420547853483754,-0.164103418764107,0.0650337053933499,0.00698050682187015,0.0405635211066274,-0.177318713336255,0.051185551604029,-8.16492101562386e-05,-0.0932184219503858,0.05863977217297,0.0788326504243571,0.0907230021363233,-0.00526486540196121,0.00647811587185367,-0.040353448638221,0.0561285531534319,0.0887336108930029,0.0382667689993598,-0.0769449733305787,-0.0472133885981063,0.0455039618205527,0.0169847050658344,0.028484624073825,0.101904927903246,-0.0263036665322176,0.107389562241769,0.0651769874527594,0.0501816034650457,0.0127216202741887,-0.0772867341995124,-0.0195683730635579,-0.0702082575461681,0.0154322571758967,-0.0385345557889898,-0.157004980929332,-0.00426639809255866,0.0341970373971608,0.128572448445461,0.0614438316082691,0.0190062016931764,0.0820027791713441,0.0287195210287865,-0.0304901603239181,0.064696632555322,0.103159659630009,0.0761751256598761,-0.0124288065579242,0.198980939982845,0.0539549838960573,-0.0798502507263368,-0.116774037046424,0.0748856009831249,-0.0594308694132816,0.0592089680595675,0.0160358889697892,0.122679697427788,0.037839351754413,-0.0958367064296756,0.0927622571685998,0.0483965148884483,0.0830718522653322,0.0100761011993027,-0.0179983081436157,-0.037040076852566,0.029285570768568,0.046411052154493,0.0823982390276206,0.0658080451878991,0.0436313933132681
0.076284626738447,0.0826610207842658,0.00382072118316939,0.0319971592731209,-0.196001404248552,0.0557278676506207,0.00426471179920613,0.0368139266582706,-0.159536018767486,0.0703192205693639,0.0296140520379847,-0.0550898754317504,0.0425754626477176,0.114934921494925,0.0839453375619336,-0.00187119268702193,0.01913625065326,-0.0634380467783753,0.0535703655255336,0.100450758340131,0.0660972459108631,-0.0490802895988525,-0.0114582191994511,0.0450961378392285,-0.0345497292167717,-0.0184799133995265,0.0922089394922765,-0.0512803222537212,0.115774430653807,0.0284078712104372,0.0409937751412176,0.0237094427312267,-0.0473855348263572,-0.0169206526370579,-0.0546862188065589,0.0266537300519737,-0.0265435852257266,-0.193888428991636,-0.00797409922244389,0.0687475768360715,0.0896505436516691,0.0139190879060859,-0.00280616361134446,0.114851122364853,-0.00882568450296843,-0.0354311677035808,0.0667081946634764,0.0716140816268842,0.0385387243826317,-0.0129109247461714,0.164639632520807,0.0303198417811993,-0.0390548937818152,-0.0353965575377331,0.0509090035710294,-0.0642950131882953,0.0624661383881016,-0.00909113272255316,0.195925407619895,0.0786053924435577,-0.085160130871962,0.0957063518613936,0.0133207667179429,0.0907823184367867,-0.0429948722064323,-0.0308120963789184,-0.0699653970502962,0.0233278805761468,0.0581417433760889,0.0700522501679768,-0.00660724156575551,0.0540785833676299
0.0827289641000472,0.082413726583876,-0.00295208042600871,0.0278543620084443,-0.195658925587913,0.0390946101717036,0.00587158515876916,0.032649814164878,-0.0814961248025539,0.0864350408975645,0.0456448095113978,-0.0224956066618405,0.0292768395772756,0.161329302759019,0.0836257175158012,-0.00727711951595404,0.0328296753713923,-0.0590319230015393,0.0628091784031322,0.112007653732668,0.0765051657191961,-0.00908389609284688,0.0122862741973992,0.0359819452406728,-0.0837184188009321,-0.0512533575893162,0.0929755427647164,-0.0701784201938233,0.122597029408543,-0.0105730411422615,0.0275268822072915,0.035288319894695,-0.0162547322429318,-0.016190739396861,-0.0360404522770996,0.0309138582536358,-0.0163447839271796,-0.218763208862748,-0.00876255081104044,0.0708116013313323,0.0556036929221109,-0.0328962691112603,-0.00485093090321072,0.157384520496715,-0.0490212488328109,-0.032173058918461,0.085288874653515,0.0436563395768448,-0.015392499318363,-0.0173827123358751,0.107378938480687,0.0212809344704171,0.018176604990767,0.0184407822561613,0.0226121551166899,-0.0788557311162083,0.0661098343503907,-0.0235233699121156,0.240520972452085,0.0991059831506993,-0.0784900611922326,0.101319484231874,-0.0213857694798904,0.0724694214787969,-0.0911613341203561,-0.0297296887508336,-0.105988035037546,0.0103396304693232,0.0821580209570375,0.0562108680102228,-0.0682740142227213,0.0613768791255426
0.0795791575901212,0.0683167744555909,-0.0127845781144072,0.0225645469718567,-0.177147722217383,0.010352825188526,0.00325102676985025,0.0228830969065061,0.0129001038316245,0.0881365850533131,0.040761584517156,-0.0151894007206897,0.0172542418834394,0.219383962801622,0.0921152742681895,-0.0342061007895458,0.0482108603039184,-0.0354635694041449,0.0766299168951056,0.120467006714966,0.0637821989218007,0.0187184160087774,0.0303117820476414,0.0208698380197529,-0.127999808308864,-0.0654500940733865,0.107490871821543,-0.0724832898957095,0.124202807184453,-0.0481530910570312,0.00182397951016287,0.0495348281089625,0.0169554334783709,-0.00858662420247799,-0.0285895968534184,0.0292027550115616,-0.019676844082991,-0.223079119119135,-0.00972629590089794,0.06084373916416,0.0267408595417683,-0.0683387096028732,0.0131353141461533,0.198980822170779,-0.0849646999704061,-0.0262851440374597,0.101157152309447,0.0362537373727156,-0.0651782708130821,-0.0347467422400369,0.0320333279170336,0.0227104445407493,0.0496661228660426,0.0575928489895703,-4.71544119430176e-05,-0.105585201088983,0.0673107828613013,-0.0308878970595998,0.260751262162352,0.102674985202818,-0.0814319033223877,0.118913357046136,-0.0448067368013231,0.0352144090767479,-0.137652748159733,-0.0166533439846795,-0.143361808092273,-0.0136619961442412,0.130725537938247,0.0384897358841935,-0.116272120482734,0.0675012755108843
0.0818565794432157,0.0559230976805871,-0.029909413479755,0.0116228709525808,-0.150959460513734,-0.0313659771862359,-0.00202671476484212,0.0145085448008504,0.110025089100655,0.0771860583414398,0.0226745243525654,-0.0355648823458936,0.000363818009175376,0.270409979515347,0.104019044599831,-0.0807069904277956,0.0557001955019492,-0.00994531138116582,0.0822832692720192,0.122366816993721,0.0372375607157568,0.0213657388122827,0.0458567127930942,0.00869962567117927,-0.159287382475478,-0.0726881813902317,0.129532638971287,-0.0703299775210749,0.10703620972426,-0.0766695538371654,-0.0375189081234011,0.0672566724540979,0.0490005912112066,0.00678658346120582,-0.0283744666376819,0.0214153776772714,-0.0408711283238998,-0.201316337625112,-0.056864059486348,0.0536123679349035,-0.00811850623983202,-0.0912739332385927,0.0388386557450256,0.224082685106864,-0.129931357232207,-0.0252522330142829,0.106091396329395,0.0402527359009302,-0.110410517050787,-0.0577123438943106,-0.0426648827910091,0.00824706028159689,0.0407934572281958,0.0676073485464689,-0.00551160223077261,-0.128635950644135,0.0647975801623325,-0.0347595404112137,0.275573337082231,0.0963855212732054,-0.0909543199745222,0.146481152526581,-0.0508771006764786,-0.00715538617495298,-0.186369154279085,-0.00913276184268263,-0.180341638142677,-0.048012160463144,0.192442524223146,0.0169545385713663,-0.147928756165334,0.0817251913693066
0.107444977028418,0.0472237274500913,-0.0515650435949018,-0.00298108155005615,-0.116052919369633,-0.0716822276771134,-0.010285006871094,0.00678468009045427,0.154713556694688,0.0589668875579515,0.0148351589379172,-0.0596950649464314,-0.0202441761307719,0.293502872916566,0.101273667093342,-0.127548684173204,0.047506234470737,0.00150576962380855,0.0735031060265871,0.114948938340618,0.00279056792248259,0.0045623017907502,0.0743846916608168,0.00386461085928975,-0.167409175264931,-0.0867077358674357,0.149871192111176,-0.0871389092457011,0.0673430664602996,-0.0876553051830251,-0.0793993980452543,0.0855259475453135,0.0746579088047904,0.0170458296994922,-0.0215346488832376,0.0115115879906785,-0.0789051518818916,-0.165488477493456,-0.0486595287687808,0.0602017832010318,-0.059432692042838,-0.10277109185138,0.0660542013253459,0.216849940459551,-0.16686097434426,-0.0292043631755926,0.0883911368997755,0.0365354126125303,-0.145802944349326,-0.0745730217361818,-0.0932086291347402,-0.0227285846164442,0.0065902326094529,0.10482043601416,0.00456197781333126,-0.127952404427165,0.0568041469774831,-0.0410184946565646,0.298891246651517,0.0945007003305558,-0.106060431911299,0.16614547024984,-0.0401247842382285,-0.071227332209876,-0.228099522670111,-0.00802760066723356,-0.217674576986501,-0.0795145288574409,0.250574930691325,-0.00485823978660733,-0.164469079866683,0.0994064765416399
