,subid,psize,dtw,story
83,8.0,0.0013678990869253763,7.37052042408297,03
84,8.0,0.049638039176865434,12.080694180533023,03
85,8.0,0.05779076659553116,17.481589829249444,03
86,8.0,0.07301033982999594,12.061201715217297,03
87,8.0,0.051917608175605603,5.933032573309007,03
88,8.0,0.09653749216565484,24.431891710885928,03
89,8.0,-0.029437017078279448,5.091997613305818,03
90,8.0,-0.13404442754891205,19.636249292579137,03
91,8.0,-0.16230481998380936,30.186917307604556,03
92,8.0,-0.1021121291793508,10.95465975631767,03
93,8.0,-0.04726400636841542,7.19458738694267,03
94,8.0,0.143867031892974,26.483528951591897,03
95,8.0,0.14894526196162589,20.59454357557159,03
96,8.0,0.0796595156577764,9.138057934167215,03
97,8.0,0.043300853269933076,11.27885669767024,03
98,8.0,0.06970959582663483,9.113616401918645,03
99,8.0,0.013254228368372721,10.021990447294176,03
100,8.0,-0.016643544046979902,12.378150010722344,03
101,8.0,-0.011944285260278225,9.280510856688416,03
102,8.0,-0.02024074347476053,10.561078200246227,03
103,8.0,-0.23152445464418267,9.983726330772026,03
104,8.0,-0.11175796598837816,7.265877864222818,03
105,8.0,0.021403124130586686,5.499750971272789,03
106,8.0,0.11269234323798866,29.798706687778925,03
107,8.0,0.045740242048506276,9.645769527188799,03
108,9.0,0.4530030625990642,42.058843188428455,03
109,9.0,0.43591657957311536,27.465068439552923,03
110,9.0,0.19172930565667445,7.723592785528568,03
111,9.0,-0.01992699176425628,16.809679909737326,03
112,9.0,-0.13187197496188138,29.74477150403566,03
113,9.0,-0.1680914923761434,19.753879171582625,03
114,9.0,-0.17977300672056695,23.052321573392987,03
115,9.0,-0.2720120567245059,28.56865546384661,03
116,9.0,-0.06573450659592256,9.240368588911219,03
117,9.0,-0.17733874189715393,25.555650920379623,03
118,9.0,-0.21422545588573616,33.76451752612139,03
119,9.0,-0.04526140886692882,9.095589346998533,03
120,9.0,-0.053083056855168946,9.519301473376467,03
121,9.0,-0.20966455912143056,5.6530685444952775,03
122,9.0,-0.23262189168452457,15.52562299332324,03
123,9.0,-0.051118916026398106,19.671692898601727,03
124,9.0,-0.11166828550931113,25.609705890152476,03
125,9.0,-0.1053113322077337,22.870396724786357,03
126,9.0,0.054904525106263286,12.894926379612727,03
127,9.0,0.0679191889186666,10.99648601580667,03
128,9.0,0.12621999767630876,6.879673439011036,03
129,9.0,0.06727834198426497,12.206328701574943,03
130,9.0,-0.04590271954322846,9.793857835106598,03
131,9.0,0.104184544122086,13.661813035489043,03
132,9.0,0.13960297908816025,10.370005529092712,03
133,9.0,0.21538329101843295,39.605937744382075,03
134,9.0,0.11198757610130329,13.71729517197787,03
135,10.0,0.19580868413848979,17.06509311015698,03
136,10.0,0.41836826920918607,23.909143891935855,03
137,10.0,0.21287518895550472,8.642916553604758,03
138,10.0,0.08922093398323724,13.420522403019792,03
139,10.0,-0.0023687586417895923,23.99006986086475,03
140,10.0,-0.12250448192029749,18.213304848264364,03
141,10.0,-0.13928473869266966,19.447066012337753,03
142,10.0,-0.12458527605919725,29.182664436510787,03
143,10.0,0.028122766235631178,10.431646686386538,03
144,10.0,-0.09550675928237211,24.205526873498336,03
145,10.0,-0.11112296725686287,16.558029636011664,03
146,10.0,-0.4113569802760609,33.27793787308283,03
147,10.0,-0.27613227729733536,16.690928126740197,03
148,10.0,0.061646442830085774,14.304737814386085,03
149,10.0,-0.08891733136876318,16.584415120753626,03
150,10.0,-0.3697869962512413,48.14475296022438,03
151,10.0,-0.2677015880365282,33.73629084254312,03
152,10.0,0.07574354241081344,11.097248626629844,03
153,10.0,0.14218459882959728,7.7124013046326425,03
154,10.0,0.23399855953853899,17.158583019078264,03
155,10.0,0.034699087011246126,12.759893559975417,03
156,10.0,0.20441604179282505,18.946772697781554,03
157,10.0,0.19878644009527235,17.115012318942384,03
158,10.0,-0.09721018168135649,20.143209142616573,03
159,10.0,-0.4219048217340725,25.129399774196678,03
160,10.0,0.2035797377543346,51.3920586501241,03
161,10.0,0.4123294710727488,39.42185152313267,03
162,11.0,0.3277663575983482,31.018133383044937,03
163,11.0,0.21590675492579792,21.276583962744176,03
164,11.0,0.057932518967680056,6.82470800766658,03
165,11.0,0.09608402510028455,13.747522602930319,03
166,11.0,0.03508102248864905,22.042858904498953,03
167,11.0,-0.27553164447671386,30.55343215333928,03
168,11.0,-0.33927802927857775,39.28361635583265,03
169,11.0,-0.1834974948749311,29.760860779633934,03
170,11.0,0.020299443947449605,9.118017829565604,03
171,11.0,0.16379129896103162,10.709431455284037,03
172,11.0,0.013083479996695093,9.51256224492169,03
173,11.0,-0.19018962703609665,14.111081813008516,03
174,11.0,-0.16015621044163855,10.727839423725193,03
175,11.0,-0.20691456705135333,7.293718647493663,03
176,11.0,-0.3446081835054895,34.7109870937968,03
177,11.0,-0.13218829323639103,26.52381869535696,03
178,11.0,0.11472839292114467,7.34175467533804,03
179,11.0,-0.06081953646576131,16.187932799451733,03
180,11.0,0.07543380195557309,12.540251903473578,03
181,11.0,0.3381275129180361,31.492616801541192,03
182,11.0,0.3403107508083626,27.979505676892437,03
183,11.0,0.03603744341479549,11.505315351149228,03
184,11.0,-0.042948046683939756,11.05480620908509,03
185,11.0,0.10564575558572174,17.403531028356987,03
186,11.0,-0.08078837796557381,11.585633183689866,03
187,11.0,-0.055335247336900525,33.14736281502525,03
188,11.0,0.06250088011021002,12.33933019196968,03
189,12.0,-0.051372021328881676,12.035374605477955,03
190,12.0,0.23943703369790545,11.29700393365459,03
191,12.0,0.33264043218585204,18.942822845921643,03
192,12.0,0.19242986325995776,13.199397991418062,03
193,12.0,0.07118171065037378,17.813273493674217,03
194,12.0,-0.19159168604854587,20.740750404505693,03
195,12.0,-0.18244728230106683,24.52106056578888,03
196,12.0,-0.08834809578824897,29.80054586373626,03
197,12.0,-0.25654933137081926,20.39748408569415,03
198,12.0,-0.15824985660557994,21.497705488430586,03
199,12.0,-0.13937670711197903,27.42316480056244,03
200,12.0,-0.09688433982365868,7.817657752032611,03
201,12.0,0.02262214095412646,13.16120456574247,03
202,12.0,0.10710347842828213,18.84593314605584,03
203,12.0,-0.0016915573831453434,14.088292543602961,03
204,12.0,-0.03763361050492517,14.753849277211534,03
205,12.0,-0.029328592361862423,15.841791090560909,03
206,12.0,0.043409324261233215,9.627843202740909,03
207,12.0,0.1363978490710122,10.93531667344147,03
208,12.0,0.08952638899430833,8.331138365524339,03
209,12.0,-0.051026544519599766,10.911892623758437,03
210,12.0,0.007464430454964564,10.612746697723615,03
211,12.0,0.034320505300794175,8.806379567596714,03
212,12.0,-0.06974459123006349,4.843017362878607,03
213,12.0,0.09117748070800342,8.750946511326008,03
214,12.0,-0.04318832364327166,22.361980228652726,03
215,12.0,0.06983458751435778,8.85767668381561,03
216,13.0,-0.5329865205130364,39.00134252152307,03
217,13.0,-0.053324906898327036,13.400073842177017,03
218,13.0,0.402866946065138,24.540803247844625,03
219,13.0,0.7324588217855879,53.04470610075025,03
220,13.0,0.228690898343978,27.761900910913507,03
221,13.0,-0.27445762289016856,34.56737100975647,03
222,13.0,-0.18806764002154677,17.269297239332356,03
223,13.0,-0.047600448074869774,24.08557554389359,03
224,13.0,-0.05627015263336478,14.912248567301235,03
225,13.0,-0.3599046005413508,37.16154734452062,03
226,13.0,0.020805151604250165,19.62768776561483,03
227,13.0,0.07836557073436778,6.584611384858505,03
228,13.0,0.15763729093353177,19.04024221603267,03
229,13.0,0.26352379460631997,36.21731871580935,03
230,13.0,0.23973167371113438,24.546910776638057,03
231,13.0,0.08636175369497123,21.639375540360316,03
232,13.0,0.049499682126805576,9.334885978249025,03
233,13.0,0.03548235937562223,11.497837544790048,03
234,13.0,-0.09877168235730761,16.445092023083255,03
235,13.0,-0.28140090668124423,23.995846881067497,03
236,13.0,-0.1893126132168013,23.092081091352288,03
237,13.0,-0.21871488407994116,10.370749698128819,03
238,13.0,0.07475849414302228,14.929283802977267,03
239,13.0,-0.20523249046159986,26.197534798795353,03
240,13.0,-0.25767137377617233,28.887552877365753,03
241,13.0,0.5198200611422599,71.42398999223786,03
242,13.0,0.06489964784009199,50.47058478895114,03
243,14.0,0.1979436498761285,16.066964894445682,03
244,14.0,0.2807783935835338,19.13071066734801,03
245,14.0,0.046291403624656356,13.771143593647265,03
246,14.0,-0.23152617106318835,27.336259469531804,03
247,14.0,-0.011318750548213158,20.711426146982966,03
248,14.0,0.22001405390889725,20.374584318796988,03
249,14.0,0.4198119454077505,28.508625835248946,03
250,14.0,0.3812186057002346,39.75939347509913,03
251,14.0,0.4951178881746451,43.682538989080186,03
252,14.0,0.22147195273662507,17.15915958789702,03
253,14.0,0.2422824837447684,6.497704829648607,03
254,14.0,-0.2220840151622704,20.56254721478321,03
255,14.0,-0.4255445815959352,25.31598283525982,03
256,14.0,-0.3946921964903375,22.019484511122098,03
257,14.0,-0.429374684262937,41.539631016897516,03
258,14.0,-1.1611697896185569,119.36920436328276,03
259,14.0,-1.031305308326659,108.16997078510056,03
260,14.0,-0.6200777755217551,72.87978375602607,03
261,14.0,-0.37302412578656285,24.414394113597595,03
262,14.0,-0.052705282717174895,20.206731042149542,03
263,14.0,0.3660064048841152,28.27229962197655,03
264,14.0,0.37500117262423516,36.395584724840326,03
265,14.0,0.25797636480969693,27.179890782825396,03
266,14.0,0.1598829140233247,18.338593645336438,03
267,14.0,0.28863144681546604,22.763062944792573,03
268,14.0,0.5790221044531039,70.98054833798923,03
269,14.0,0.43807900018133167,41.70644289166343,03
270,15.0,0.22584347275775385,20.23883086865216,03
271,15.0,0.49771068542569463,26.083239682708367,03
272,15.0,0.1832827574540269,8.383685153898753,03
273,15.0,0.04332499815320691,34.733402076404985,03
274,15.0,-0.3165682315994447,38.90807850883425,03
275,15.0,-0.23854944992645727,22.44730600670877,03
276,15.0,0.05620512218172166,6.207103393896356,03
277,15.0,-0.1631710672569705,31.009124144887338,03
278,15.0,-0.41808611545109486,36.41158647573504,03
279,15.0,-0.07637204614497903,12.956578940414524,03
280,15.0,0.21423603830448723,9.038782944799834,03
281,15.0,0.0014229774927959071,17.734435412519375,03
282,15.0,-0.28359245996460647,12.69018013203727,03
283,15.0,-0.18084293683181402,9.809766438438373,03
284,15.0,0.10481376190581798,5.233814561461904,03
285,15.0,-0.018789553422994668,13.164505737423058,03
286,15.0,0.07493082966587035,6.997272512656753,03
287,15.0,-0.10962259073211295,25.9673814768363,03
288,15.0,-0.119082534214737,25.738007461289303,03
289,15.0,-0.16225291920922452,16.017864794899054,03
290,15.0,-0.010533490250869252,15.06012142663753,03
291,15.0,0.3275731831129163,37.448822818787235,03
292,15.0,0.059419756903216714,23.61415446517121,03
293,15.0,0.017130652605096712,21.85378320868396,03
294,15.0,-0.05639465500744651,11.758373633844922,03
295,15.0,0.23792045552092767,41.371182404707696,03
296,15.0,0.073358291534504,10.19898773608028,03
297,16.0,0.21876821544152378,15.158214666922344,03
298,16.0,-0.0342930228365928,11.713832819621913,03
299,16.0,0.02217296808078718,7.037472752574658,03
300,16.0,-0.18943624812967425,20.09306306124266,03
301,16.0,0.09250747685890941,19.977286434398835,03
302,16.0,0.07876219315909126,7.012198434143436,03
303,16.0,-0.07291665258824151,8.73534262269785,03
304,16.0,0.07162783675257801,21.485224775558294,03
305,16.0,0.15669449159280388,8.82562586684969,03
306,16.0,-0.07209548166583642,12.707572078057028,03
307,16.0,0.0335822042625271,10.131165160197714,03
308,16.0,-0.09755038329418408,9.58966507071257,03
309,16.0,-0.188422158941349,7.609264173470132,03
310,16.0,-0.11604321259228176,6.523102206441877,03
311,16.0,-0.2680568140287477,20.475304171821207,03
312,16.0,-0.10262606109606143,23.30964325808253,03
313,16.0,-0.053894289342568916,19.491388080168697,03
314,16.0,-0.16347851729492702,29.772896323636626,03
315,16.0,-0.02932441953319604,11.26933927379856,03
316,16.0,0.2503233772493705,25.41421864179259,03
317,16.0,0.23500524423082983,23.967441602402097,03
318,16.0,-0.09719556716663441,6.257441644924233,03
319,16.0,-0.06480340615278905,11.300251096987132,03
320,16.0,-0.08733203899837458,8.23075973828533,03
321,16.0,-0.027750014411585353,6.540472911612545,03
322,16.0,0.23006226764888488,40.6037510839319,03
323,16.0,0.1540605328940713,13.976375448424204,03
324,17.0,0.18668155818630677,14.605276325779759,03
325,17.0,0.3226486767818364,13.449870022416423,03
326,17.0,0.15629916525380033,12.899843080548777,03
327,17.0,-0.03859587019231789,14.352731347157604,03
328,17.0,0.004891105468725551,14.857660952869512,03
329,17.0,-0.056267073429151146,16.03028174672775,03
330,17.0,-0.08603032852283243,9.948924967257142,03
331,17.0,-0.006753262403745221,21.684949110955166,03
332,17.0,0.102327328487717,8.346730044913446,03
333,17.0,0.0367423376383821,11.12138009033934,03
334,17.0,-0.06020518168982002,13.53435892334446,03
335,17.0,-0.33976207768795835,26.424174260509204,03
336,17.0,-0.2653163609451263,14.207182861697174,03
337,17.0,-0.2591180793399387,8.986598244966311,03
338,17.0,-0.2479654537846773,21.97804666564921,03
339,17.0,-0.10661783495858995,21.935924994973107,03
340,17.0,-0.0020633841783047873,13.640370468552213,03
341,17.0,-0.029816368276826054,18.50433868172324,03
342,17.0,-1.8049280028758878e-05,13.57476821981663,03
343,17.0,0.05298438277087595,17.035670976630385,03
344,17.0,0.010861616020854283,8.951233042354893,03
345,17.0,0.10759425283575479,16.93988160303582,03
346,17.0,0.049871716026682916,10.767655053866466,03
347,17.0,-0.00042376833882779366,9.172002221367228,03
348,17.0,0.04881925560671931,6.898725076057893,03
349,17.0,0.24695265770555677,41.59931999140757,03
350,17.0,0.14750101778828506,16.146327024414177,03
351,18.0,0.0624720325509882,11.162908160116652,03
352,18.0,0.334173513187918,12.612485777138444,03
353,18.0,0.13617163308227279,5.242526358172166,03
354,18.0,0.0369562944069432,14.442062189043604,03
355,18.0,-0.03806083515091957,22.878313039720886,03
356,18.0,-0.14053029363999103,19.735005082315695,03
357,18.0,-0.19955335326068085,26.895195772403312,03
358,18.0,-0.052312321426389446,28.027600738241176,03
359,18.0,-0.10640523262911336,9.234348614490127,03
360,18.0,-0.19135767389707284,26.644602010269367,03
361,18.0,-0.17302128817405898,31.1529592665449,03
362,18.0,-0.15257234705623401,14.801983525604577,03
363,18.0,-0.09580766833118375,9.34496208425977,03
364,18.0,0.11165335610626952,24.627392828395372,03
365,18.0,0.22758167410315236,15.921983325264147,03
366,18.0,0.1765943865520413,6.204588539365418,03
367,18.0,-0.10514325560038143,26.216706865944417,03
368,18.0,0.13288497808460176,9.193515355100415,03
369,18.0,0.20124506944443582,13.137671582140317,03
370,18.0,0.009243188247278107,10.656733616591909,03
371,18.0,-0.06086437172086408,12.176475214203911,03
372,18.0,-0.04644198276688405,12.94285439358773,03
373,18.0,-0.029829977883898153,8.789482538848024,03
374,18.0,-0.06007357187568979,5.943732167255752,03
375,18.0,0.05747656977412954,5.8943508304096905,03
376,18.0,0.04003825175275904,23.169257040188924,03
377,18.0,-0.04647158275267479,13.010572366420616,03
378,21.0,0.2548503997493231,24.88543426491362,03
379,21.0,0.08954948372877213,13.144369086483113,03
380,21.0,-0.08854294827972733,14.04555829121971,03
381,21.0,-0.13078236611533287,20.717466752122284,03
382,21.0,-0.06397632423885533,27.0829455859171,03
383,21.0,-0.052587507461615335,14.381667645468655,03
384,21.0,-0.04136323636472172,8.9817657537787,03
385,21.0,-0.03065689508947469,26.230937442853424,03
386,21.0,0.10666647788191713,12.166858677017728,03
387,21.0,0.0730388890237931,12.726948204502381,03
388,21.0,0.021413380131987046,12.504604700822007,03
389,21.0,-0.003687120902091753,6.189130490759992,03
390,21.0,-0.1301388770035304,6.231079086509229,03
391,21.0,-0.10661673338951139,7.045323714608773,03
392,21.0,-0.0961000869915804,17.681425806759602,03
393,21.0,-0.1524640817269443,28.447589294257902,03
394,21.0,-0.08020490775358324,19.26650049810382,03
395,21.0,-0.09904455309337143,24.0456514458633,03
396,21.0,0.012518067848048375,11.12552135471592,03
397,21.0,0.1952321042385453,18.774771520611868,03
398,21.0,0.16553202779069282,17.22817935298029,03
399,21.0,-0.052996879093252014,9.976583079075546,03
400,21.0,0.017629986110085812,12.02464671664864,03
401,21.0,0.0665762578006869,13.700981018827818,03
402,21.0,0.01191030547469,4.486995996567449,03
403,21.0,0.09022117212448866,26.215578021600592,03
404,21.0,-0.05020118495058283,16.772441323335812,03
405,22.0,0.05557020303614484,6.791695065367514,03
406,22.0,0.18556674498863723,7.488140035189588,03
407,22.0,0.23462153294893962,11.452490857926275,03
408,22.0,-0.10869605086333997,30.25336314780758,03
409,22.0,-0.17300269108872013,37.449498901667326,03
410,22.0,0.07668522639755247,15.64809116188734,03
411,22.0,0.27723105297923034,15.84532089369075,03
412,22.0,-0.050292701139337606,25.856179011581244,03
413,22.0,-0.22016410772885298,18.719990636237487,03
414,22.0,-0.10500833920513164,16.037395236185336,03
415,22.0,-0.02428385790074642,18.477510662159645,03
416,22.0,-0.05862517545925477,8.36310291678976,03
417,22.0,0.0321178551604182,13.9841432405759,03
418,22.0,0.06433953686352142,15.726016322968164,03
419,22.0,-0.07156724501355302,15.002642065218634,03
420,22.0,-0.12238785453213244,25.535438836204968,03
421,22.0,-0.1466020434084098,28.22769664179677,03
422,22.0,-0.15519666231982934,31.040483567852743,03
423,22.0,-0.2102915638399207,20.590298275816956,03
424,22.0,0.27705634390496403,25.689094243521605,03
425,22.0,0.11185462921739311,16.628689873578313,03
426,22.0,-0.1897309887513257,12.510975787990262,03
427,22.0,-0.24880503875503784,16.019843887395986,03
428,22.0,-0.050029641641998926,6.181853160869411,03
429,22.0,0.30068784989879505,24.1995977431908,03
430,22.0,0.32622958783481587,48.295070507512975,03
431,22.0,0.004716669410615427,12.49782965232783,03
432,27.0,0.2500260820114958,20.871987064411513,03
433,27.0,0.2827429440280339,13.873759768496527,03
434,27.0,0.00013790865885600877,7.542237089690861,03
435,27.0,0.036354361020020674,12.99776641701384,03
436,27.0,-0.07806269715704045,21.7423106419456,03
437,27.0,-0.13445358987099232,18.49011370061695,03
438,27.0,-0.03228724019865437,9.757854621278877,03
439,27.0,-0.05564559203868815,27.92750909229055,03
440,27.0,-0.012353025958647148,10.336614804438247,03
441,27.0,0.11348636872630193,6.675089650551568,03
442,27.0,-0.10126169108444326,13.94792401668581,03
443,27.0,-0.25809407661503264,18.167108552995032,03
444,27.0,0.173239389774778,33.830967616234815,03
445,27.0,0.26575520478002296,31.70979400764032,03
446,27.0,-0.1516046863458066,19.541190348093263,03
447,27.0,-0.3234218847762983,43.971892927479516,03
448,27.0,-0.28207366485916285,40.739122873025906,03
449,27.0,-0.345323959712993,48.15194033323748,03
450,27.0,-0.11521813955329169,21.835357990022384,03
451,27.0,-0.017351947377497273,12.142760672006395,03
452,27.0,-0.053553961472266626,13.272201145100626,03
453,27.0,-0.05298398583264012,6.744572751916087,03
454,27.0,-0.1587631893554085,12.953203387420668,03
455,27.0,0.1732513084520358,19.92183800822074,03
456,27.0,0.4467842744202982,39.25953882290748,03
457,27.0,0.45629565002368944,64.32364031039693,03
458,27.0,-0.08684723360686145,15.337192893784302,03
459,28.0,0.5022088195908947,45.05089898919387,03
460,28.0,0.832686418995743,71.05627890312881,03
461,28.0,-0.12764152785198807,15.648059033269,03
462,28.0,-0.06159899704128412,14.257686586146875,03
463,28.0,-0.22117400762313333,36.98186402662168,03
464,28.0,-0.6786570036892365,69.98934703302831,03
465,28.0,-0.5257680449449261,56.069473101313356,03
466,28.0,-0.39466939513182064,36.563384029690944,03
467,28.0,0.1822466316739677,20.53423929585995,03
468,28.0,0.283288403330953,32.30357733901836,03
469,28.0,-0.20651615581710442,33.72770308677762,03
470,28.0,-0.19048044860944424,17.195731808613303,03
471,28.0,-0.21915689691862247,13.29072282894264,03
472,28.0,0.1606142435030976,25.136498980261763,03
473,28.0,-0.06435065439661371,20.93509185625603,03
474,28.0,-0.006149426596793378,14.362888787605069,03
475,28.0,0.25827912027231525,7.117760616099844,03
476,28.0,0.34029390221963396,10.653434846408432,03
477,28.0,0.24636184039606843,12.407329569575401,03
478,28.0,0.09773112683895402,12.798265795708733,03
479,28.0,-0.24031648528627544,30.52796164172299,03
480,28.0,-0.3480298681469651,20.45941252438984,03
481,28.0,0.019866580214258578,33.009896395815744,03
482,28.0,0.4580815401262921,48.839139435737394,03
483,28.0,0.1523573410130673,21.378392054592474,03
484,28.0,-0.2216200584006684,23.01125078117202,03
485,28.0,-0.07478276317315474,13.4375348972771,03
486,29.0,0.4315163333733001,40.27096200714085,03
487,29.0,0.5398793166398365,36.322840179696726,03
488,29.0,0.34585899694816635,20.753877905355573,03
489,29.0,0.29025460590103136,12.84545861430913,03
490,29.0,0.18239156736737921,14.73990887973809,03
491,29.0,-0.28740745733327594,27.758987242613653,03
492,29.0,-0.38104869571077676,43.0447316702399,03
493,29.0,-0.3252963581417724,40.93542220217243,03
494,29.0,-0.30236158245173406,28.001814783573963,03
495,29.0,-0.40350245246477345,46.12575106147959,03
496,29.0,-0.3851503843463059,50.07034836331128,03
497,29.0,-0.3065467225402596,25.064062992694414,03
498,29.0,-0.16782141410923618,13.84688303549196,03
499,29.0,-0.05280141384225947,6.552826649825629,03
500,29.0,-0.13808948458616832,15.64748295147222,03
501,29.0,-0.1843857786778031,28.85571197164124,03
502,29.0,-0.12188644442991126,22.526968405010138,03
503,29.0,-0.007294569749913674,16.95845376152057,03
504,29.0,0.12039133335399074,11.304348761664984,03
505,29.0,0.19194082452695677,16.3115147724763,03
506,29.0,0.17079568537869713,11.057381698142603,03
507,29.0,0.1831082310342028,22.66340089537896,03
508,29.0,0.1705752411846727,19.529443507517733,03
509,29.0,0.02951430136323783,10.991605992315243,03
510,29.0,0.0728138737705338,7.101862184782293,03
511,29.0,0.1667157370746531,34.87945530582893,03
512,29.0,0.10953394207978409,11.129799589313428,03
513,30.0,0.3886027994332018,33.954784955794466,03
514,30.0,0.3195811438833795,29.867871482642038,03
515,30.0,-0.1438084617928875,20.052982854930768,03
516,30.0,-0.14890940192413016,18.697141620880984,03
517,30.0,0.10263953246794329,16.625988931802254,03
518,30.0,-0.11070459751338313,20.462937118374104,03
519,30.0,-0.3566628667282107,40.85209463491454,03
520,30.0,-0.13336166005249925,27.50232630623807,03
521,30.0,0.2919283622909823,28.98308925231248,03
522,30.0,-0.16516967281593375,35.21372834001812,03
523,30.0,-0.18723162162668033,31.746085823546753,03
524,30.0,-0.12826871610473928,10.209121924209946,03
525,30.0,-0.3313125645951805,17.517245326470558,03
526,30.0,-0.26569676118538155,22.214773955252554,03
527,30.0,0.08836545614730222,7.192657999044846,03
528,30.0,0.19512002421916402,5.9230967492882876,03
529,30.0,0.06858222995669801,12.45301494074035,03
530,30.0,0.0790903974712814,11.147680380566634,03
531,30.0,0.033515638934050976,13.653532361085588,03
532,30.0,0.05217126031636656,21.796620758281872,03
533,30.0,0.20317150637078352,19.322441760931685,03
534,30.0,0.13083706975855697,19.012617890665403,03
535,30.0,0.01710286878349735,10.255212279157622,03
536,30.0,0.10188553824754217,14.945989754106346,03
537,30.0,-0.10525702793389485,10.55379268970768,03
538,30.0,0.04382338664646955,28.856536930769145,03
539,30.0,-0.1057259442297214,18.45920241699045,03
540,31.0,0.2688686418677867,24.539698865806876,03
541,31.0,0.267290181797425,12.630308635339901,03
542,31.0,0.3230115440962885,18.688544983612267,03
543,31.0,0.25015242036636365,9.268017767796835,03
544,31.0,0.4652450652360216,27.093780702931895,03
545,31.0,0.46854955044287505,31.88875684645972,03
546,31.0,0.01821448676689026,27.736363576201335,03
547,31.0,-0.03484920953779636,25.936957027769992,03
