sub001,sub002,sub003,sub005,sub008,sub009,sub010,sub011,sub012,sub013,sub014,sub015,sub016,sub017,sub018,sub021,sub022,sub023,sub027,sub028,sub029,sub030,sub031,sub032,sub034,sub036,sub037,sub038,sub039,sub053,sub054,sub055,sub056,sub057,sub058,sub059,sub060,sub061,sub063,sub064,sub065,sub067,sub068,sub069,sub070,sub071,sub072,sub073,sub075,sub077,sub078,sub079,sub080,sub081,sub082,sub083,sub084,sub086,sub087,sub088,sub089,sub090,sub092,sub093,sub094,sub095,sub096,sub097,sub100,sub101,sub102,sub106
-0.14157262294745,-0.177214253426475,-0.105603025352972,-0.156250706748292,0.170505695654945,-0.0284407635188567,0.0509213730675314,-0.00410619079390795,0.209741114799444,-0.0907646768081587,-0.0765030705239714,-0.20305609069298,-0.0123595953874904,-0.018460145294021,-0.0160518052120964,-0.0166733440473213,-0.00149527640625113,-0.138282726500269,0.22906982111692,-0.0470058567662971,-0.119322535514747,-0.00322607978401632,0.110303594534133,-0.095815103408277,0.256222146510168,-0.0117147374757674,-0.164136099930185,-0.0546832181920875,-0.132413857153561,-0.180136925368373,-0.172779775180339,0.0884929003991544,0.0192250707478485,0.0608036700279811,0.0313920395497509,-0.145681696156084,0.141843530440905,0.176883892513338,0.0708982383525527,-0.13066020427517,-0.0741300038272192,-0.19558950418494,0.187401637934038,-0.0538666396652787,0.0590077061759881,0.00848724763659559,-0.185165985229433,-0.238515008728908,0.0918402697758518,0.0556674016478998,-0.276857431551951,-0.113633830904959,-0.0443375973499989,-0.137938830594341,-0.142570187883038,0.205271303392097,0.173259621158165,-0.0255649181169566,-0.118612709518777,0.0370537549588808,-0.00373545724250571,-0.0302589637024391,-0.0004477728882183,0.121146924541149,0.209849119143326,-0.0189392902145287,0.0810439640312446,0.050244337637469,-0.184707631931294,-0.231289556786213,-0.043901171189493,-0.154085733698003
-0.144055131289788,-0.0261135360870607,-0.117712836055418,-0.118982928047683,0.147809493750741,-0.0508513105266226,0.0167371126762167,-0.00469905793536498,0.161248550832333,-0.136462123645818,-0.0228290002496065,-0.184815252779434,-0.0254521076244631,-0.0474469197616056,-0.102296275204828,-0.12283183841923,0.0315698375297713,-0.145497962487179,0.218306156432679,-0.043532077298458,-0.153735962681723,8.06012653897932e-05,0.148377122120982,-0.0835013749466592,0.167285460416843,-0.0164857406497374,-0.14224288907674,-0.0616826877166,-0.113646302193051,-0.0355993666357692,-0.141366277002149,0.0585588645824821,0.0272954409633218,0.028304001188221,0.1284742878645,-0.151853993756267,0.144923609886167,0.17186573714266,0.0272135211222009,0.0964139565153104,-0.0837998704025079,0.0521681433174328,0.126150107394183,-0.066158423741185,0.0736730438293094,-0.0038846132763608,-0.176047552342927,-0.252886283684656,0.0479966455482512,0.0923503450083506,-0.261947591838374,-0.095032017049824,-0.0587885605361549,-0.103558964241307,-0.153677095382941,0.157913415859597,0.132361894804891,-0.0518497484385052,-0.113415740594222,0.0556874364085839,-0.00892146362832285,-0.0402772450284569,-0.0231874829940049,0.129030390538013,0.154467369120205,-0.00660330148159995,0.200011906825964,0.0414232396151692,-0.15659104385009,-0.20393714085117,-0.0512045006166196,-0.126993827698506
-0.161212138211537,0.0613326817039743,-0.12321242622481,-0.087833176360354,0.128697322250433,-0.0693650291612753,-0.0237269590892059,-0.00409145645333179,0.114069691218363,-0.170442088409983,-0.00303018162768176,-0.156967757337452,-0.0480726658813148,-0.0667275467384772,-0.165931314115125,-0.228560199320301,0.0185006407619316,-0.147658388259198,0.194674858444165,-0.0350679963573187,-0.181226344754468,0.00106386248277932,0.183582402994584,-0.0563170858844499,0.122600506329799,-0.0188286029016872,-0.127234790078148,-0.0635979393284288,-0.107576585529953,0.035743266042695,-0.107340260331326,0.0230179448675844,0.0222131880725641,0.00431491476447079,0.110532518706198,-0.144708275972092,0.143700252540582,0.171608116802313,-0.00414080505463232,0.0999894717496087,-0.106325387325218,0.149042402989893,0.0824431826795899,-0.0694217368714818,0.016656073017583,-0.0205150640809313,-0.17013068324116,-0.256282232766166,0.0181100515627771,0.108259604169901,-0.243057425481232,-0.07480611010562,-0.0826974325292714,-0.0785171275017977,-0.184600347029394,0.114516244419445,0.0974336897664546,-0.0533166736341852,-0.118713682848317,0.0649018846247181,-0.0190326060485893,-0.0566670155271294,-0.0413568744080945,0.124103411412337,0.0870159807832447,0.0240355311809126,0.24954289777952,0.0237789525914728,-0.128730629016909,-0.162589396888462,-0.0584240347551033,-0.112824978730308
-0.197074086309145,0.0562975614771253,-0.121243159415132,-0.0649779125264201,0.105704943718087,-0.066640067435118,-0.0718159827958391,-0.00856014243897752,0.0700858171204826,-0.177648002679404,-0.007446374112744,-0.126910763680011,-0.0715058067769327,-0.0765063946684162,-0.144526993330858,-0.281135631009793,0.0224042076123173,-0.151751468190245,0.165498328703103,-0.0176828604060248,-0.183864371403821,0.000172518095201673,0.207801060674557,-0.0238480295661439,0.127387165508937,-0.0173606593033222,-0.120722540819693,-0.0576240020839608,-0.107737445296902,0.0704254542575555,-0.0718381076878298,-0.0205620955991624,0.00506000210245595,-0.0132667605619513,0.0492925087570783,-0.128130538441448,0.133287506889466,0.169691937720629,-0.0164926541858303,-0.0307235810402632,-0.146583201234168,0.10312951245169,0.0530253277090303,-0.0645745877158891,-0.0600105500932159,-0.0400215213997435,-0.170142588389931,-0.247433428171154,0.0157860680734499,0.107473098133947,-0.217588030519915,-0.0533825400555715,-0.117666505356975,-0.0431928680334778,-0.219175507530748,0.0859426576307231,0.0716261503568331,-0.0271287211347204,-0.148528561573975,0.0616898630897637,-0.0143272238971273,-0.0749741733196258,-0.0599420100565977,0.109115267729369,0.025867878432171,0.056794349250203,0.228284994557413,0.00684240088622104,-0.104577885363564,-0.106859998429539,-0.06104131234589,-0.115811483225036
-0.231556448200976,-0.00658752203054775,-0.100687669809093,-0.0504173938919815,0.0806976158146432,-0.0358594174550128,-0.0873660255605927,-0.0215002727720541,0.0323085754824046,-0.165057141982371,-0.018460692019478,-0.113380304071061,-0.0789040717268854,-0.068680271945124,-0.0700872095645847,-0.280921841515493,-0.00360314883383128,-0.164026264758065,0.13805674964987,0.00334074394899249,-0.162879857065906,0.00478951355493051,0.215138369403958,-0.00248824931933014,0.158164792356624,-0.0150304535649529,-0.121982591776537,-0.0322123168433595,-0.099961656050306,0.0829243613646996,-0.0398259271435454,-0.0849474132490124,-0.00640812553491507,-0.0177026303157552,0.013633405774333,-0.108316971729308,0.0957797628663772,0.169032653337025,-0.0134655236739212,-0.178760600376535,-0.186430253241862,-0.00888768076996363,0.0330652104009904,-0.0602562600536229,-0.089349937660828,-0.0537279331960459,-0.174681840634003,-0.22217245479182,0.0366207513309748,0.0972629117433381,-0.186945468967137,-0.0345473053872221,-0.145357750463173,-0.0193864923469393,-0.224509829537579,0.083757524835621,0.0563951996525702,0.00397486497468949,-0.189661820431527,0.0469060557328139,-0.00858682804886824,-0.10556218185608,-0.0691484620931547,0.0930206047244079,0.0178910511299138,0.0716057265216332,0.16472743570473,-0.000433299949542606,-0.0904403817283184,-0.0565835232318909,-0.0499860524164822,-0.134131914392018
-0.231330013831716,-0.0504639007772934,-0.0649094232954794,-0.0351122248700843,0.0607066188866098,0.012063588296771,-0.126823485771916,-0.0296895946053375,0.00522261533883148,-0.131703469413182,-0.0276379571646185,-0.120540161079308,-0.0597584974753081,-0.0529131807325247,-0.0249598546886101,-0.245336423914851,-0.0439262404711486,-0.167891206893389,0.113447330687352,0.0210486726235045,-0.114513770829765,0.0125711278147679,0.207731764751304,0.000397659689848847,0.156641818736437,-0.0112294817441253,-0.1205651491404,0.00894432989151406,-0.0772430396897184,0.119897329947248,-0.0113087850211727,-0.155861242010103,-0.0151819389745443,-0.00844276708796093,0.00384494891062029,-0.093460075249367,0.0397747472351569,0.164946303197138,-0.00357207625060561,-0.20943690397612,-0.20021665553979,-0.0521308779902436,0.0150111282990894,-0.0633085390080606,-0.05267761100415,-0.0565322604067537,-0.176117065777341,-0.194499947400511,0.0710252889283568,0.0915009484044093,-0.1396447118004,-0.0171095525483087,-0.155001988412474,-0.0040883163321582,-0.182584644160262,0.0852561480290914,0.0453574965367119,0.0297314560196134,-0.191718527352801,0.0325219550359384,-0.0269726513459639,-0.131309365282515,-0.0655396232928851,0.0869330758505565,0.0545275597864433,0.0636191641340202,0.10666630238336,0.00232663863610098,-0.0856983747715279,-0.0134046868155455,-0.028296291137865,-0.153497688314094
-0.214824815435716,-0.0568939425212426,-0.0240736649853337,-0.0111497032738118,0.0494414252099175,0.0499256624351333,-0.0614670538050884,-0.0286191550734382,-0.0167070141125017,-0.0901084546566507,-0.0347949682013263,-0.132854992982258,-0.0155687736677748,-0.0372196981877178,-0.0263945976787192,-0.211941863186678,-0.0354303364656256,-0.151575085135552,0.0890930020872133,0.0280222863828104,-0.0600946726807895,0.0222569281190413,0.198354817606805,-0.00846674331858015,0.124815599537474,-0.00217482183936421,-0.115796985892852,0.059999799062045,-0.0436322475778339,0.164957206270268,0.0109205091271578,-0.199147797118698,-0.0184452001768457,0.0140632925881842,-0.0115245845718199,-0.0858625521514468,-0.0173372665394987,0.162146935432763,0.00851516386899143,-0.140348943429312,-0.176169385896685,-0.0159277177826026,0.00795665409028372,-0.0726415504003417,-0.0030390168628493,-0.050514986651575,-0.164139790360433,-0.176464162785067,0.0902677159119191,0.0905391531043452,-0.0781250815019704,-0.00498035025156803,-0.137342625959631,0.000441882740812655,-0.108221029782532,0.0695694187429837,0.0380182477894052,0.0509138792339921,-0.151395823232915,0.0288934546203185,-0.0396940966851053,-0.136942493556935,-0.0496161917754172,0.0967194275483276,0.0942000551110288,0.0516384561297789,0.083412534508377,-0.000368397675025278,-0.0815906294554544,0.0152987699445409,-0.00393802950363618,-0.162771688335407
-0.184327940866457,-0.0376340806946134,0.00948246793618204,0.0211697606165236,0.0431305617062421,0.0679031707208265,-0.0117593413381197,-0.0205694605156786,-0.0346613368138272,-0.0542430540427448,0.0416428193798614,-0.13807079266143,0.035678597053908,-0.0318710658613846,-0.0589731506886172,-0.198526180532228,0.0442649404335234,-0.11361087017935,0.0632846635275753,0.0242181227558268,-0.0161439866813747,0.0272372720474044,0.186606969061223,-0.0226845517008421,0.0798272225414932,0.0146088792881064,-0.108720545936201,0.101154780218299,-0.00587791355446144,0.192053053716121,0.031274063158582,-0.201933191889457,-0.0124454415262419,0.043591480352293,-0.0562941626081622,-0.079807364743914,-0.0481622391419631,0.149364892275812,0.0230370615149781,-0.0347273558948192,-0.113788726664601,0.0632815295741356,0.0141942781990025,-0.0868113606673285,0.0287251727959478,-0.0407329111811922,-0.142487737089119,-0.163200652285099,0.092235111308934,0.0816993121428605,-0.0281859631793022,0.00506343022657208,-0.0956873007535873,0.00369782425924021,-0.0276810867881957,0.0348457421236709,0.032682490336578,0.0832884234363391,-0.0844224472763015,0.0312037963816381,-0.0472153555610795,-0.118844828522233,-0.0320940392469118,0.11291840583258,0.115083622840668,0.0506987169329024,0.0862775306325404,-0.0120220035472321,-0.0729387145491486,0.0274203201151051,0.0172927962382833,-0.162790195308183
-0.140107583902375,-0.0236233092108253,0.025723648075973,0.0558433581645895,0.0327512987801564,0.0812081491270696,0.00967471670357349,-0.0248062067162437,-0.0581092941468099,-0.0333075632444649,0.0439634036135576,-0.128547408505574,0.0751173670103312,-0.0338539051106633,-0.0781193053942547,-0.196503375694635,0.0841919537190017,-0.0682091639087273,0.0389753598886845,0.0210406235414533,0.0116555713574503,0.029205177586612,0.177734948843093,-0.0305433664232417,0.0560348142080307,0.035297733251702,-0.0980030349325577,0.120932645027824,0.0303306188897004,0.182261631354914,0.0496486149298386,-0.173955104735437,0.00603967021379609,0.0752180372406862,-0.104818616375832,-0.0698653551564045,-0.057753932903043,0.125855759581663,0.0463406183100039,0.0172539434617305,-0.0280950606908875,0.11814075913954,0.0257172524033854,-0.0876211187878329,0.00759057389611714,-0.0305758160770816,-0.119969212082401,-0.156788151351827,0.0852270534477264,0.0533781901270077,0.00333454983254734,0.0117848518824523,-0.0444136316655146,0.0104569448020596,0.0274775983293949,-0.0128887727079664,0.0294461477116366,0.125696492716346,-0.0395594475681644,0.0329626049328694,-0.0387720984510222,-0.0872935582259229,-0.0292855276752788,0.129797516709879,0.110884098140102,0.0606446706319086,0.0869909778790481,-0.0240662129720437,-0.0619987621543401,0.0362820856556927,0.0328384002140252,-0.155313081387676
-0.100983201469897,-0.0194465911294419,0.0150852865704272,0.0819039785936991,0.00929416794292259,0.100686000457433,0.014318198620321,-0.0390087878595049,-0.0912913593044837,-0.0264670594321525,-0.0164096198424746,-0.105034569280039,0.0908647233742935,-0.0337280122344682,-0.0707184798761819,-0.184667407491529,0.038943844553461,-0.0370780945811028,0.0176379155569537,0.0240878352713635,0.0279454402306668,0.0314586815211313,0.166036314850864,-0.0246485711185626,0.0523364154146642,0.0524572008889357,-0.0762614853880813,0.115091558753326,0.0665443257707599,0.145037114101547,0.0699648109966554,-0.144623118471474,0.0217282148310699,0.0991288444385007,-0.132141892287597,-0.0571940219497807,-0.0604433171551838,0.0916035953775345,0.0744700703638963,0.00615531915125996,0.0546981152815781,0.133296275432654,0.0326127404545594,-0.0697659796886983,-0.0352815231768901,-0.0234519897991547,-0.104048792324068,-0.147060157584739,0.0734018529639243,0.0199311164129217,0.0221403593375345,0.0126289389145534,0.00335276101542922,0.02470214869734,0.0518587561003169,-0.0533771914261697,0.0273010948260869,0.161189189437876,-0.0345509660578779,0.0293616676337236,-0.0298993383452186,-0.0524008877921167,-0.0481296779228381,0.138716115939196,0.100900132031089,0.0720792734382616,0.0656027414827384,-0.0294680798793402,-0.0546873672516958,0.0504312612177827,0.0400530104751191,-0.133059567563869
