sub107_1,sub107_2,sub107_3,sub107_4,sub107_5,sub107_6,sub107_7,sub107_9,sub108_2,sub108_3,sub109_1,sub109_2,sub109_3,sub109_4,sub109_5,sub109_6,sub109_7,sub109_8,sub109_9,sub110_1,sub110_2,sub110_4,sub110_5,sub110_6,sub110_7,sub110_9,sub111_1,sub111_2,sub111_5,sub111_7,sub111_9,sub112_1,sub112_2,sub112_3,sub112_4,sub112_5,sub112_6,sub112_7,sub112_9,sub113_1,sub113_2,sub113_3,sub113_4,sub113_5,sub113_6,sub113_7,sub113_8,sub113_9,sub114_5,sub114_7
-0.027618250635419,-0.0375102207453108,-0.0555753779415278,-0.0510147421475468,-0.0503761997322896,-0.0685163613587382,-0.0718877161074131,-0.0267822086482759,0.00219510030114802,-0.0220941412361838,-0.0257438128730259,-0.0342936439570759,0.0242512078874553,0.0526140582649872,0.055285223535941,0.0271600651958803,0.0319990163530846,0.0389262939305595,0.00670546342370069,-0.0363450410771858,0.00103480577127491,0.0182786467494235,0.00825404860420498,0.00605598184675147,-0.0228758980806804,0.00776291403047093,-0.0169421260557348,-0.0245394276532503,-0.0197694361502854,-0.00141880005646983,-0.0462782244389325,0.0664635051825952,0.0132457299188819,-0.0312486380884628,-0.0216494480517735,-0.00680204183234373,-0.0850485605800178,-0.0294290604644062,-0.0449014360844839,-0.0818467732019273,-0.0890592833867574,-0.0621067820118215,-0.0833133096166999,-0.0851806210456226,-0.108633414194582,-0.0943212310416031,-0.106280421430965,-0.0601251379142414,-0.0263580855007712,-6.7375604193697e-05
-0.0200641342768941,-0.0200199303342044,-0.0359553470086206,-0.0401627068181299,-0.024875615598584,-0.0515574586919271,-0.0546232856201321,-0.00532386136836481,0.000211972347577872,-0.0339758306224776,0.0152113927045194,0.00581186938588302,0.0683527148070432,0.0876582370347796,0.0817055359936374,0.0718137058480281,0.0605499986900912,0.0635356018799053,0.0341807723340523,-0.0124715354456412,0.0200135018495947,0.0179998877495333,0.0167932213810691,0.0146749763164234,-0.0139516115716022,0.021676534638792,0.00240729870204427,-0.00101661256690208,-0.0219704736690738,0.0139341337764849,-0.0377853728544439,0.066117256179678,0.005701993646477,-0.00821964197354205,0.00384383304241723,0.0322632367534451,-0.0692712841658507,-0.012912699264656,-0.0128954487248645,-0.0703143479927176,-0.0715977333264225,-0.043533964284616,-0.0591760069998876,-0.0719654591931334,-0.0768316559365033,-0.0783222891048706,-0.0846740691498996,-0.0291755913860215,-0.0222064345297511,0.0010848676136693
-0.0106133150450408,-0.00126035180088511,-0.013395609658948,-0.0297821925961184,-0.00147194844729925,-0.0291428817792486,-0.0334807169130209,0.0111605056505528,0.00105206764532984,-0.0374132269683987,0.0523554294756636,0.0448689024634324,0.112532459167281,0.115670555078492,0.111173358997334,0.109636780655298,0.0803856772405388,0.0858257980575861,0.0604158944389254,0.0265875525729263,0.0374324392987506,0.0107410656823322,0.023059748114036,0.0207264556124007,-0.00399164911347737,0.0327994420360374,0.019661295533706,0.0129448710423663,-0.0167714210569698,0.0282833669616915,-0.0308097338380797,0.0643963090941093,0.000916882886514915,0.0110460745871833,0.0291947556400916,0.0657769997329559,-0.0498537397641213,-0.00137773470896571,0.0215737903678968,-0.053347685711301,-0.0545379188575857,-0.0222950654334053,-0.0346031962569079,-0.0608282921278564,-0.0455428728436674,-0.0600338974579116,-0.0658943398621228,0.00306990346008902,-0.0153667520638856,0.0113832957529469
-0.000823032329049886,0.015808275080611,0.00698425933650651,-0.0151148764457565,0.0193034395902781,-0.00276369539303763,-0.0147534012479734,0.0240205499159084,0.00546547629764493,-0.0236317590222261,0.0859850481132368,0.0804115927318112,0.150837276537062,0.141411531935624,0.141691788013044,0.135378332953128,0.0927908765662062,0.105440612628472,0.0851512879079594,0.0657442564192927,0.0452704540254346,-0.00480483957839525,0.03495703386347,0.0251517768957049,0.00670717018538748,0.0390897196632672,0.0330312934423832,0.0248830239750875,-0.00912765455300621,0.0325999821823633,-0.0245406906969062,0.0564666059084416,0.00194340963255809,0.0241091461452467,0.052388764037047,0.0923871097875583,-0.0274002258035426,0.0167335491338162,0.0486893536876677,-0.0289100835214575,-0.0347154891447029,-0.000104411020189214,-0.0141095341041528,-0.0509585270925488,-0.0130799056532886,-0.038673918849471,-0.0467965148937623,0.0379056244967128,-0.00801924007055594,0.0214792325520826
0.0134496276089743,0.0300447711573507,0.0239240846961628,0.00518615569818613,0.0389875569285238,0.0220558444828918,0.00209250048077859,0.0347012988989529,0.0131038059773268,-0.00866262345601935,0.116591863155663,0.111757477445871,0.178038210728638,0.166317834383584,0.170454331486116,0.146073596541308,0.101546155971671,0.119645437716405,0.108569668241611,0.0802689692010749,0.04316718105465,-0.0192393723540193,0.048780399553621,0.026999125822542,0.0201656370803364,0.0408182714278571,0.0411753534422994,0.0252884212278317,-0.00309214139032286,0.0303359468159749,-0.0176604550033956,0.0394048003709365,0.00645538550759615,0.0331705856216184,0.0720251550777299,0.109718028303995,-0.0013810143802292,0.0438530617673681,0.0669464899326934,0.00103097105051739,-0.013617610386142,0.0206005239056639,-6.49333197509313e-05,-0.0377868261582156,0.0198874733663933,-0.0139534453277519,-0.0202789423973775,0.072562755948197,-0.00390452894111463,0.0211933963809972
0.0312345586340974,0.0413855676870037,0.0370518296392286,0.0306877759944383,0.0581968341002929,0.0420908491578895,0.0231700657051651,0.0476133171978158,0.0187316803014137,0.00393159398434423,0.13954261443868,0.138716300533376,0.19269833767849,0.187628170950224,0.19305210114709,0.146800480885119,0.110644361112682,0.126723669640417,0.132819235766931,0.0697701724186879,0.0392564375036264,-0.0215325585999925,0.0598949229598137,0.0275106781546086,0.0374282908345632,0.0385060806204972,0.0443039069751623,0.0242727877626852,0.000145811326532384,0.0287299380636924,-0.0114268174710136,0.0131730596434313,0.0098414073127253,0.041575943037153,0.0925218238393995,0.119867736148817,0.0233751699041261,0.0762288587826218,0.0796217865395355,0.0305470706583422,0.00754696254759724,0.0411533448915768,0.0114641340849158,-0.0180191649537917,0.0537024098891922,0.0138519357730866,0.012051468980094,0.104383425633069,-0.00481849832311643,0.00633287928957725
0.050709038367162,0.0506573802374863,0.0449142965733841,0.0594393142169713,0.0757158058573376,0.0592305911195642,0.0508485892777836,0.0628920578250743,0.0172677411980352,0.0109678373847773,0.153121365108364,0.164603723253096,0.198806857034876,0.201521403859978,0.206235626460147,0.142063343219666,0.120488130080862,0.128792625073926,0.155091881008273,0.0465135640028729,0.0365883210258765,-0.00744786331635313,0.0699451282050763,0.0272405278670227,0.0552087063399251,0.0333410847147038,0.0474085163707526,0.0161951700457228,0.00360212225479206,0.027380820417372,-0.0064211680021119,-0.0103062324146782,0.0150300519105803,0.0532078631618445,0.12093364649317,0.127907664187222,0.047323460130433,0.109288907297454,0.0911397172907549,0.0558878960041895,0.0296314687742988,0.0629592494392536,0.0249538628352399,0.00588623956834041,0.0874914431211355,0.0443190097470494,0.0468572776106354,0.13170337144964,-0.0101222338092229,-0.0160550096044795
0.0675137584145114,0.0608405279303554,0.0524777460574415,0.0861508975235066,0.0894726863618509,0.0750006704803203,0.0834838408053771,0.0776442007034631,0.010618418735721,0.0158864551685318,0.160767844094264,0.189407249851834,0.198212405147166,0.205739921932508,0.208402020476596,0.138957891082097,0.129129018240397,0.127042346494219,0.169129507826535,0.0288101076567923,0.0360800610736073,0.0118827796990319,0.0826985441973149,0.0278197062111611,0.0690368453505472,0.0264784700901575,0.0531442568113562,0.0193328637654013,0.0114574441083931,0.026248236718701,-0.00319649559251982,-0.0223488889759066,0.0249782486871777,0.0703736549983556,0.155533541154006,0.139048221405969,0.0698167030581667,0.13823480400987,0.10142860973785,0.0763849461150091,0.0567818731515817,0.0856244799470927,0.0428958581006499,0.0303380227170443,0.119370074565073,0.074366125670379,0.0798787316668974,0.151398035930541,-0.0151479920703033,-0.0368627703075125
0.07958028615956,0.0714640532174739,0.0623352714953079,0.105858621301035,0.0999039644946556,0.0895179076255339,0.111662786183678,0.0891235201264428,0.00397831078184508,0.0214055611479084,0.165403427290907,0.210069669489575,0.192262973989473,0.198117179238178,0.19833102736903,0.138587155323808,0.133138567192135,0.122454176932688,0.171686238113231,0.0255434276510186,0.0384292811621436,0.0244231574461001,0.0993899594767411,0.0271644114957558,0.0708523904111325,0.0179504870956387,0.0604045756862687,0.0380193796381807,0.0257020127666874,0.026323138324094,0.00327066203911611,-0.0211514822024034,0.0399556231438967,0.0913647369261485,0.189032733840338,0.152004673937778,0.0922404502272126,0.161334234048342,0.107939958752605,0.0939548498584438,0.0905774190396479,0.104777568918366,0.0638405477305335,0.0531091734046333,0.147856389989946,0.102377112226321,0.11272709098043,0.164497945814408,-0.016089837055199,-0.0509831758935844
0.0854053431473093,0.0818097394246911,0.0770508244857755,0.117942110853289,0.11174888904426,0.100755567842112,0.12918031272138,0.0952896108013318,-0.00227714419564206,0.0314002153311852,0.167128543831465,0.220014166277673,0.181394426222462,0.17914388897107,0.174286939329656,0.137492604551613,0.131643964128282,0.111638180527672,0.159679403578034,0.0345675889309925,0.0407228338491037,0.0205188946869296,0.114554664839679,0.0285333517490649,0.0618780355805009,0.0117208745728504,0.0655987754480325,0.0497030989003559,0.0415182678192339,0.0290118668396848,0.0145700391716724,-0.0104416706205309,0.0575159685580012,0.114167314947268,0.209875479346444,0.162128419634278,0.117160581759247,0.177088219283266,0.111865764152918,0.109620629050608,0.128027752206071,0.117853576778947,0.0866800114999589,0.0738420543838371,0.17185368915919,0.126832047282347,0.146563944270995,0.171634582129623,-0.0111022968244407,-0.0566167864133363
