,withinsub,betweensub
0,0.9108785683217342,0.7226353620071857
1,0.880453614240728,0.4071029702558365
2,0.6620828638756924,0.4745636540395884
3,0.7939923845649914,0.7701158695780518
4,0.7819143655679528,0.8164478823229697
5,0.8242588175677297,0.8414142935856381
6,0.7585493790693176,0.8188588776728629
7,0.8557355475239892,0.8344719113626957
8,0.7774914820760461,0.4161621198938592
9,0.748223873710491,0.7114268086640005
10,0.6404591029527308,0.9559125281285885
11,0.7645245135937275,0.10985484487863036
12,0.8044948383367302,0.4914900529923808
13,0.7906905801243636,0.8435904458679429
14,0.8629727962498961,0.5134554145366914
15,0.8487169926053819,0.5515688318451909
16,0.9514327256708571,0.6700236820383436
17,0.9266689836628377,0.06330277361259609
18,0.8315847971399585,0.6381741704767421
19,0.6258154574032204,0.6786853786093616
20,0.7994722650723805,0.7182984218335777
21,0.8747925517747274,-0.5247378155419429
22,0.8658329409586851,-0.68025267976353
23,0.8971808709410756,0.6499800312019761
24,0.8245160556734655,0.5035106063029859
25,0.8764884238298116,0.5856980657328356
26,0.711148968417795,0.3571269352021771
27,0.9173407035354734,0.7637489026002761
28,0.18363181965748054,0.383089870678432
29,0.7550599588323926,0.47407081227286996
30,0.6643448201544674,0.8485413774693722
31,0.21664262549300778,-0.34120737350930724
32,0.5357484467012261,0.3609932179645428
33,0.49610280949787816,0.5534889538378469
34,0.658963008935314,-0.6545444761251453
35,0.6861770426132445,0.5269494228858635
36,0.46043901269636733,0.14689065606312202
37,0.968804741281688,0.4077793139482657
38,0.7020235992636277,-0.21178757548306165
39,0.9139619047426193,0.6049757240093109
40,0.9173444229441374,0.9139389282459477
41,0.8588567940138859,0.3844962014115283
42,0.9578996118668686,0.6973446541514337
43,0.8302912230394219,0.41161687305662426
44,0.8086070042498946,0.5736986510122222
45,0.9668011775395705,0.8518032889441458
46,0.9537598853409694,0.8967103200762152
47,0.8138627559909162,0.8068899951628017
48,0.9529861956107097,0.9005350428316478
49,0.893581129838413,0.8574063353872486
50,0.8862696245567538,0.621870441741953
51,0.9092897721172292,0.7979559183355335
52,0.5175580221723239,0.9287954741881858
53,0.7540540833764888,0.28140958317511766
54,0.9171885016604003,0.5628130113330695
55,0.9666560340228778,0.8030724365804903
56,0.790756171984278,0.6150318114040321
57,0.9239330691002813,0.5953806997865942
58,0.9041824791127597,0.7827169496281987
59,0.7698237755357951,0.26924327847776064
60,0.9361136519327286,0.6992607802474955
61,0.9213105581456433,0.690837412491528
62,0.8991415305109398,0.6697144637618109
63,0.5357505423863675,-0.473526935093103
64,0.7946672745799137,-0.6682941284375123
65,0.7290183575818685,0.46561722614817813
66,0.37450119317752867,0.5831761716690966
67,0.7000697173578985,0.5350475097732168
68,0.6916328085482377,0.5038092850308402
69,0.6872172135550499,0.7746902238187201
70,0.7444618146923956,0.567849680707879
71,0.7910666701250824,0.5549255003406959
72,0.9311731775348143,0.811263973051029
73,0.9625198917216937,-0.038402215588294354
74,0.8509849699529188,0.48410736575001145
75,0.6888828571511038,0.5905742073935816
76,0.7721490958219516,-0.48212094384988347
77,0.8391023761838261,0.7046514264763184
78,0.8287807724412417,0.21867635674273095
79,0.3961283030619203,0.4586172176272648
80,0.92716922141052,-0.13678605695400903
81,0.8642093726522735,0.7096739496458436
82,0.7203880647344914,0.8209530806705009
83,0.8229186433912791,0.41499386711517106
84,0.5916927813715351,0.8186742090171377
85,0.6929664894520732,0.07658134619652518
86,0.3744280884606994,0.7004901172151727
87,0.6860048223721757,0.7370840822686137
88,-0.1280145268679081,0.7447262828453887
89,-0.40545567283986506,0.5750472911169052
90,0.46235971526467945,0.6763310245745385
91,-0.3469073707700445,0.6466533488516117
92,-0.4254196564316711,0.36540938642038745
93,-0.27345568081862426,0.6333924964384541
94,-0.5756619973209515,0.8178733363653693
95,0.3326173254113316,0.14564507991969639
96,0.33454923169016093,0.5346393536108969
97,0.791915635998135,0.8540555218490545
98,0.15297748469860567,0.48187235524489513
99,0.5485848255069665,0.5741666818555222
100,0.1411831304679435,0.6767898234558394
101,0.021280072041213915,0.10166742692981845
102,0.5707562676781145,0.7203453236017285
103,0.666651179911504,0.5898436183234596
104,0.484908002867012,0.8075972721392541
105,0.7642196639246803,-0.2015100623558463
106,0.821998523001735,-0.5825444376359492
107,0.5495906557421931,0.7548736139175802
108,0.3869125757224251,0.6972074874060024
109,0.5264105156123868,0.7718646761156011
110,0.7412815957471374,0.34436229722334144
111,0.5998564962294485,0.7841951763850302
